PerformanceID;EmployeeID;EnvironmentSatisfaction;JobSatisfaction;RelationshipSatisfaction;TrainingOpportunitiesWithinYear;TrainingOpportunitiesTaken;WorkLifeBalance;SelfRating;ManagerRating;ReviewDateNew
PR1336;F265-79B0;5;5;3;1;0;3;3;3;2016-12-01
PR1337;4886-62DF;4;4;3;1;0;5;5;4;2016-12-02
PR1338;BD70-7DAE;4;4;2;1;0;5;5;5;2016-12-03
PR1339;DDAC-D5FD;3;3;4;1;0;2;5;5;2016-12-03
PR134;A848-F98B;5;4;2;1;0;4;5;4;2013-05-12
PR1340;3D71-8DC2;4;2;3;2;0;4;5;5;2016-12-05
PR1341;A923-9EF6;3;5;4;3;1;3;4;3;2016-12-05
PR1342;DFA9-990E;4;4;5;2;0;2;4;4;2016-12-05
PR1343;D39D-4015;4;5;3;2;3;3;4;4;2016-12-05
PR1344;C6EC-FEB5;5;3;5;3;1;5;4;3;2016-12-07
PR1345;598D-E3B4;5;3;5;3;1;4;5;4;2016-12-08
PR1346;B98B-4689;4;2;5;3;3;4;4;3;2016-12-08
PR1347;63BF-A86A;3;2;5;1;1;5;5;4;2016-12-09
PR1348;58C8-63FA;4;2;3;2;1;2;5;5;2016-12-09
PR1349;CF8D-7379;4;5;3;2;0;5;4;3;2016-12-11
PR135;1C87-44CB;4;3;3;1;1;2;3;3;2013-05-13
PR1350;E6D9-ADEE;4;5;4;2;1;2;3;2;2016-12-13
PR1351;E5C1-B122;4;5;3;3;1;5;5;4;2016-12-13
PR1352;39FC-7149;4;3;4;2;2;3;3;3;2016-12-13
PR1353;E55E-9436;5;3;3;2;0;4;4;3;2016-12-16
PR1354;DF94-FD29;5;3;4;3;2;2;5;4;2016-12-17
PR1355;9C71-34AE;4;2;2;2;2;5;5;4;2016-12-18
PR1356;AF5D-A8C8;5;4;5;1;0;3;4;3;2016-12-19
PR1357;DCFE-F601;5;4;3;1;1;2;3;2;2016-12-19
PR1358;0CED-EE28;3;3;3;3;1;2;5;5;2016-12-20
PR1359;5C61-8F3A;5;4;2;2;0;3;3;2;2016-12-20
PR136;41FE-D257;3;4;5;2;0;3;3;3;2013-05-13
PR1360;A2FB-2D5D;3;2;4;2;0;3;4;3;2016-12-22
PR1361;F93D-CB5A;4;4;5;3;1;5;4;4;2016-12-22
PR1362;0697-ADC3;3;4;4;3;2;3;3;2;2016-12-22
PR1363;E681-7B57;5;2;4;1;0;2;4;3;2016-12-24
PR1364;637B-DBAD;5;2;3;3;1;3;5;5;2016-12-24
PR1365;D836-B375;4;3;3;1;1;2;5;4;2016-12-24
PR1366;6C42-A719;4;2;5;2;1;2;3;3;2016-12-25
PR1367;A9EB-9E41;4;5;2;1;1;2;4;4;2016-12-25
PR1368;4CA1-F139;4;3;2;2;1;4;3;3;2016-12-26
PR1369;63B0-1036;4;2;4;1;3;5;3;2;2016-12-27
PR137;42CC-040A;5;2;4;2;1;5;4;3;2013-05-14
PR1370;1609-65E1;4;5;3;3;0;3;5;4;2016-12-28
PR1371;03EF-5904;2;4;2;1;3;3;5;4;2016-12-29
PR1372;74F2-5C55;4;1;2;1;0;3;4;4;2016-12-30
PR1373;ACA9-5DC2;3;2;2;3;1;1;3;2;2016-12-30
PR1374;211E-BC82;2;1;1;3;3;4;3;3;2016-12-30
PR1375;40BE-EEAF;4;4;3;2;3;4;5;5;2016-12-31
PR1376;79F3-8AA5;1;3;2;2;1;1;3;2;2016-12-31
PR1377;79F7-78EC;2;3;1;3;1;4;5;4;2017-01-01
PR1378;B61E-0F26;1;1;4;1;2;4;5;4;2017-01-02
PR1379;F5E3-48BB;2;2;3;1;2;1;5;4;2017-01-02
PR138;C9FF-3A25;3;3;2;3;2;3;4;3;2013-05-14
PR1380;C2DD-9D37;5;2;5;3;0;3;3;2;2017-01-02
PR1381;DF71-97FB;4;3;4;2;0;4;3;2;2017-01-02
PR1382;0678-748A;3;2;3;3;2;2;3;3;2017-01-03
PR1383;541F-3E19;3;4;5;3;1;5;3;3;2017-01-03
PR1384;F93E-BDEF;3;5;5;1;2;2;5;5;2017-01-03
PR1385;C0A1-EB7D;4;5;4;1;0;5;3;3;2017-01-04
PR1386;1359-BEE3;5;4;5;2;0;4;3;2;2017-01-05
PR1387;D5DA-363A;5;4;4;1;3;4;5;5;2017-01-06
PR1388;9E7A-1F70;3;4;2;2;1;4;5;4;2017-01-07
PR1389;58F5-C8FC;3;5;5;1;2;5;3;2;2017-01-07
PR139;1F0F-458C;3;4;4;1;1;5;5;4;2013-05-15
PR1390;05ED-92F1;4;5;3;1;1;3;4;3;2017-01-09
PR1391;F72D-261D;3;2;5;3;1;5;5;5;2017-01-09
PR1392;38EB-ADBD;3;2;2;1;0;5;3;2;2017-01-09
PR1393;D106-E487;4;2;5;2;1;4;4;3;2017-01-09
PR1394;4563-8637;3;3;5;2;3;5;4;3;2017-01-09
PR1395;774E-685D;3;4;3;1;0;5;4;4;2017-01-10
PR1396;9937-CDF7;4;4;4;2;2;4;5;5;2017-01-10
PR1397;CD59-7F94;4;2;4;2;2;5;4;4;2017-01-10
PR1398;7839-CA12;3;5;3;3;0;2;4;3;2017-01-11
PR1399;EB66-D679;5;2;4;2;2;3;3;2;2017-01-11
PR14;12F7-BCBB;5;2;2;2;1;5;5;5;2013-01-14
PR140;0A05-3943;5;4;5;2;1;3;5;4;2013-05-17
PR1400;8941-0BAC;3;4;4;3;0;3;4;3;2017-01-11
PR1401;763B-DE6E;4;4;5;2;0;2;4;3;2017-01-12
PR1402;9E87-533E;5;2;5;2;0;3;3;2;2017-01-12
PR1403;12F7-BCBB;5;4;3;2;1;4;5;4;2017-01-13
PR1404;D045-B6CA;5;3;4;1;1;4;5;4;2017-01-13
PR1405;B340-5AD2;4;3;3;1;0;5;5;4;2017-01-13
PR1406;FF14-A43E;5;2;3;2;0;3;4;3;2017-01-14
PR1407;02DA-7A72;5;3;3;3;0;3;4;4;2017-01-15
PR1408;28EA-A010;5;3;5;1;1;3;5;4;2017-01-15
PR1409;CBB3-0D7E;3;3;4;3;1;3;3;2;2017-01-15
PR141;9F65-F612;5;5;3;2;1;3;4;3;2013-05-17
PR1410;C330-DAF4;4;2;5;2;1;3;3;3;2017-01-15
PR1411;B48C-47D0;5;4;2;2;0;2;4;3;2017-01-16
PR1412;6DEB-F440;5;5;2;1;1;5;5;4;2017-01-16
PR1413;32AE-C02F;3;5;3;1;0;4;5;5;2017-01-17
PR1414;8A6B-AD5C;3;2;3;3;0;5;3;2;2017-01-17
PR1415;8D34-EBDF;5;2;5;2;3;5;3;2;2017-01-17
PR1416;8BAB-B4A6;4;2;4;3;1;3;5;4;2017-01-17
PR1417;6FE1-C8A8;4;3;5;2;0;3;4;3;2017-01-18
PR1418;EB8F-204D;5;4;2;2;2;3;3;2;2017-01-18
PR1419;D921-AC35;4;5;2;3;0;5;5;5;2017-01-18
PR142;4D59-B831;4;3;2;3;1;2;5;4;2013-05-20
PR1420;606E-A262;5;3;5;1;0;2;5;4;2017-01-19
PR1421;CEE1-DA0F;4;3;4;3;0;2;4;3;2017-01-19
PR1422;05B0-755F;5;3;5;2;0;2;5;5;2017-01-20
PR1423;A42A-4000;4;4;3;3;1;3;5;5;2017-01-20
PR1424;45D2-369E;4;4;5;2;0;3;3;3;2017-01-21
PR1425;7F1C-20B8;3;5;3;3;0;4;5;5;2017-01-21
PR1426;F98B-61B3;4;2;5;2;2;4;3;3;2017-01-21
PR1427;D4D5-27FB;4;4;3;2;1;4;4;4;2017-01-22
PR1428;9C71-61AE;3;2;4;1;2;5;3;3;2017-01-22
PR1429;8AAD-FAFB;5;2;5;2;2;2;3;2;2017-01-23
PR143;5060-A677;4;2;3;3;1;3;4;4;2013-05-20
PR1430;20BA-5868;3;4;2;1;1;2;5;5;2017-01-23
PR1431;45D7-5C8A;5;3;3;2;1;2;5;5;2017-01-24
PR1432;AB03-8820;4;2;3;3;1;4;4;3;2017-01-24
PR1433;B4E1-4A3E;3;3;5;3;0;2;5;4;2017-01-25
PR1434;618D-7685;4;2;2;3;2;4;4;4;2017-01-26
PR1435;FBED-F86B;5;5;5;2;0;5;3;2;2017-01-26
PR1436;6125-FEC8;5;2;5;3;2;4;4;3;2017-01-26
PR1437;6227-9D9E;3;2;2;2;1;5;3;2;2017-01-26
PR1438;5A0B-7F31;3;5;3;1;1;2;4;3;2017-01-28
PR1439;E4F4-11B9;4;4;4;2;1;3;3;3;2017-01-28
PR144;A2D0-E2D2;5;2;5;3;2;4;5;5;2013-05-20
PR1440;B303-8962;3;3;5;2;2;3;4;3;2017-01-28
PR1441;98EE-8547;4;5;5;2;1;5;5;5;2017-01-29
PR1442;041A-31B0;3;5;5;2;0;3;5;4;2017-01-29
PR1443;7279-6591;5;5;2;2;0;3;5;4;2017-01-30
PR1444;EEFC-DEC7;3;5;4;3;1;3;5;4;2017-01-30
PR1445;1180-BEC9;3;5;5;3;0;5;3;2;2017-01-31
PR1446;EE04-1533;5;4;5;3;1;5;5;4;2017-01-31
PR1447;B50B-5A18;4;5;2;1;3;2;5;4;2017-02-01
PR1448;8CF6-3079;4;3;2;2;0;3;4;3;2017-02-02
PR1449;D7EE-56FC;5;5;3;1;3;4;5;4;2017-02-02
PR145;BE54-8537;3;2;2;3;3;2;4;3;2013-05-20
PR1450;1F12-DDDA;4;4;5;3;2;2;5;4;2017-02-02
PR1451;9658-7750;5;3;2;2;3;3;4;3;2017-02-02
PR1452;B0C3-E578;3;5;5;1;0;2;3;2;2017-02-02
PR1453;62A3-DEA7;5;4;4;2;1;2;3;3;2017-02-03
PR1454;586E-5C14;5;4;4;3;1;4;4;4;2017-02-03
PR1455;8EE9-E86D;5;5;2;3;1;2;3;3;2017-02-04
PR1456;F3CD-9B5B;5;2;5;2;1;2;5;5;2017-02-04
PR1457;AD0D-E79F;5;4;5;2;0;4;3;2;2017-02-04
PR1458;D8B3-30D2;5;3;4;1;1;4;4;4;2017-02-04
PR1459;B975-943A;3;4;5;2;0;3;4;3;2017-02-04
PR146;9169-FC4B;4;5;5;2;1;4;3;2;2013-05-21
PR1460;151D-1FF2;3;4;2;2;1;2;3;3;2017-02-05
PR1461;5476-CA0D;3;4;2;2;0;3;3;2;2017-02-05
PR1462;D696-9D82;3;3;4;3;0;4;4;3;2017-02-05
PR1463;C96F-0F3B;5;4;3;2;3;2;5;5;2017-02-08
PR1464;EE39-C8F2;3;5;4;1;0;5;5;4;2017-02-08
PR1465;DF63-0D3C;5;3;5;1;0;5;4;3;2017-02-08
PR1466;9DFE-1FD5;3;2;3;3;2;5;3;3;2017-02-09
PR1467;0D1B-DEC2;3;4;5;1;0;4;5;4;2017-02-10
PR1468;B407-ABCA;3;3;3;1;1;2;3;2;2017-02-10
PR1469;5818-560C;3;2;3;1;0;2;4;4;2017-02-10
PR147;8766-F1E7;4;3;5;3;1;4;4;3;2013-05-24
PR1470;DB6C-3B2F;4;4;2;3;0;2;3;3;2017-02-11
PR1471;8ED3-4377;3;2;2;1;1;5;3;2;2017-02-11
PR1472;279C-7342;3;3;3;2;0;4;3;3;2017-02-12
PR1473;83FD-F920;4;2;5;1;0;3;3;2;2017-02-12
PR1474;B2D6-A355;4;4;2;3;0;5;3;2;2017-02-12
PR1475;626A-9377;3;5;3;2;1;5;5;4;2017-02-13
PR1476;0DBC-596E;5;2;3;2;3;2;3;2;2017-02-14
PR1477;5A04-0EB4;3;2;2;3;1;3;4;3;2017-02-15
PR1478;111D-E5EF;4;5;5;1;2;4;5;4;2017-02-15
PR1479;97F4-0B14;3;3;3;3;0;3;5;4;2017-02-15
PR148;D91C-815B;3;3;4;1;0;5;5;4;2013-05-27
PR1480;5021-95FC;4;3;4;2;1;5;5;4;2017-02-17
PR1481;B97B-73D7;4;2;5;1;2;5;3;2;2017-02-17
PR1482;D351-C7E4;5;4;2;3;0;5;5;5;2017-02-17
PR1483;3C7D-86ED;5;2;2;2;3;5;5;4;2017-02-18
PR1484;2219-56CA;5;4;5;1;0;3;4;3;2017-02-20
PR1485;8FB2-4CE0;3;5;2;2;0;2;3;3;2017-02-20
PR1486;5237-1B85;3;3;3;2;0;5;5;4;2017-02-21
PR1487;F968-671C;4;5;3;2;3;2;4;4;2017-02-21
PR1488;F997-FE6C;5;4;4;3;1;3;5;5;2017-02-21
PR1489;CED0-8D31;5;2;3;2;0;2;3;3;2017-02-21
PR149;2F98-E645;3;3;4;1;1;4;4;4;2013-05-28
PR1490;5B08-EF96;5;2;3;1;0;3;4;4;2017-02-22
PR1491;E348-E12B;5;5;2;3;3;3;4;3;2017-02-22
PR1492;8ACE-C5CE;5;4;3;3;2;3;3;2;2017-02-22
PR1493;C6A8-4E8A;4;4;3;3;1;2;5;5;2017-02-22
PR1494;C900-9EF9;3;2;3;1;0;5;3;2;2017-02-22
PR1495;63DA-AA21;5;4;2;3;0;2;4;4;2017-02-23
PR1496;3120-B11F;5;2;2;1;0;5;4;3;2017-02-24
PR1497;C016-FA12;4;2;3;2;1;2;3;2;2017-02-25
PR1498;7816-BF57;3;4;4;2;0;5;5;5;2017-02-25
PR1499;3560-C117;3;3;3;2;1;4;5;5;2017-02-26
PR15;D045-B6CA;5;3;3;3;0;5;3;3;2013-01-14
PR150;C08F-94F9;4;4;5;1;2;2;5;4;2013-05-30
PR1500;1914-B934;3;3;3;2;1;3;3;2;2017-02-26
PR1501;596B-33F4;3;4;4;3;2;3;3;3;2017-02-27
PR1502;E7A6-33A3;4;4;3;3;2;4;3;3;2017-02-27
PR1503;00D4-DD53;5;4;2;2;1;4;5;5;2017-02-28
PR1504;7749-B277;5;5;3;2;1;3;3;2;2017-02-28
PR1505;7823-0217;4;2;4;3;0;2;5;5;2017-02-28
PR1506;6E7B-D50D;5;2;3;2;2;5;5;5;2017-02-28
PR1507;17AD-99F5;4;4;3;1;2;4;4;3;2017-03-01
PR1508;CC8A-0B1F;5;5;3;2;0;5;5;5;2017-03-01
PR1509;DE22-FB63;3;4;3;1;2;3;3;2;2017-03-01
PR151;DEBE-1622;5;2;4;3;1;2;3;3;2013-05-30
PR1510;A366-C17A;5;2;4;2;2;4;3;2;2017-03-01
PR1511;EACC-D1F6;3;2;2;1;2;4;4;4;2017-03-02
PR1512;21B3-8491;4;5;3;3;0;4;3;2;2017-03-02
PR1513;C57E-6E4F;3;2;2;3;0;3;3;2;2017-03-03
PR1514;CC2F-670E;5;3;4;3;0;5;3;3;2017-03-03
PR1515;FD0B-7B0A;3;2;2;3;0;5;4;4;2017-03-03
PR1516;0322-D46B;4;5;3;1;0;5;5;4;2017-03-03
PR1517;06B9-B79D;3;3;2;3;0;5;4;3;2017-03-04
PR1518;1054-9C3B;4;3;3;1;1;2;5;5;2017-03-05
PR1519;155B-42BE;5;5;4;3;0;4;3;2;2017-03-05
PR152;40BE-EEAF;5;5;2;1;2;3;3;3;2014-01-01
PR1520;5222-EBE1;4;4;2;2;0;4;4;4;2017-03-05
PR1521;B1EC-849B;3;5;5;2;1;4;3;3;2017-03-05
PR1522;8567-5B27;4;3;4;1;3;5;5;4;2017-03-06
PR1523;D970-9F5E;5;4;5;1;0;4;4;4;2017-03-06
PR1524;EAB1-2EB2;3;5;4;1;0;2;3;2;2017-03-06
PR1525;7EE7-2C43;3;2;3;1;2;5;5;5;2017-03-07
PR1526;D954-6402;5;5;5;3;0;4;4;3;2017-03-07
PR1527;73CF-4956;3;4;4;2;1;2;3;3;2017-03-07
PR1528;E3B6-49F8;4;5;2;2;3;2;5;4;2017-03-07
PR1529;4B6E-3C21;3;5;2;1;1;4;4;3;2017-03-09
PR153;79F7-78EC;5;2;2;1;1;5;4;4;2014-01-02
PR1530;40A9-8EB0;5;2;4;3;0;3;5;5;2017-03-09
PR1531;0C23-26DD;5;2;4;3;3;2;4;4;2017-03-09
PR1532;B005-602F;5;5;2;2;1;5;3;2;2017-03-10
PR1533;4A0E-9958;2;2;3;3;3;1;3;2;2017-03-11
PR1534;CFE3-312D;2;1;4;2;0;2;3;3;2017-03-11
PR1535;A590-DF69;4;3;3;3;1;2;5;5;2017-03-12
PR1536;68FB-06A7;2;4;4;2;0;4;5;5;2017-03-13
PR1537;2551-DD9B;3;3;1;1;0;3;3;2;2017-03-13
PR1538;56A5-271B;1;4;3;3;3;3;4;3;2017-03-13
PR1539;B3FE-D332;1;3;4;3;0;2;4;4;2017-03-13
PR154;B61E-0F26;4;4;4;3;2;4;5;4;2014-01-03
PR1540;4F28-CFAF;4;4;3;3;2;4;5;4;2017-03-14
PR1541;7C80-94E0;2;2;2;2;0;3;5;4;2017-03-14
PR1542;8233-2483;2;4;3;1;1;1;5;4;2017-03-14
PR1543;A7BB-F5A7;4;3;2;2;2;4;3;2;2017-03-15
PR1544;8A5B-3D6E;3;2;1;3;2;3;4;4;2017-03-15
PR1545;4500-37EB;1;3;1;2;1;3;3;2;2017-03-16
PR1546;528C-3E0D;3;2;2;3;2;4;3;3;2017-03-16
PR1547;D077-169C;4;2;2;2;0;2;5;4;2017-03-17
PR1548;9727-BC84;4;2;1;1;1;3;5;4;2017-03-18
PR1549;DA8E-9496;1;2;4;2;1;4;3;3;2017-03-18
PR155;F5E3-48BB;4;3;2;2;1;3;4;4;2014-01-03
PR1550;DEC5-9319;2;2;4;2;2;1;5;4;2017-03-18
PR1551;88B8-EB84;5;3;4;1;0;2;5;4;2017-03-19
PR1552;9C57-828C;4;4;5;1;1;5;4;4;2017-03-19
PR1553;E1B4-9AA1;4;5;3;3;1;2;3;2;2017-03-22
PR1554;3CD6-5587;4;3;5;2;3;2;5;4;2017-03-23
PR1555;BAFA-86DF;5;5;5;3;1;4;3;2;2017-03-23
PR1556;C6D7-A568;3;2;3;3;1;4;3;2;2017-03-23
PR1557;5160-53BD;5;5;2;3;0;5;5;5;2017-03-24
PR1558;81FF-8D6C;3;3;4;2;0;4;4;3;2017-03-24
PR1559;84E7-02D4;3;5;2;3;1;4;3;2;2017-03-25
PR156;0678-748A;5;3;5;3;3;4;3;2;2014-01-04
PR1560;6010-A052;4;4;4;1;1;3;5;4;2017-03-25
PR1561;6176-3BEE;4;2;3;1;2;5;4;4;2017-03-27
PR1562;47A0-559B;4;5;5;1;1;5;4;3;2017-03-27
PR1563;A954-6310;3;2;3;1;2;5;4;3;2017-03-27
PR1564;C525-8BB9;4;4;3;3;1;3;5;5;2017-03-27
PR1565;9AAB-DCD0;3;5;4;2;0;4;3;3;2017-03-28
PR1566;00E4-3D60;5;3;4;3;2;4;4;3;2017-03-29
PR1567;03C5-51AD;5;3;5;1;0;5;3;3;2017-03-30
PR1568;A807-DE5D;4;5;4;1;0;3;4;3;2017-03-30
PR1569;8BCA-723F;5;4;3;2;2;2;4;3;2017-03-30
PR157;541F-3E19;5;5;5;2;1;2;5;5;2014-01-04
PR1570;DD04-BDF8;4;3;3;3;3;4;3;2;2017-03-30
PR1571;8FD9-AA59;4;2;3;1;0;2;5;5;2017-03-31
PR1572;86E2-73D1;5;5;3;2;2;2;4;4;2017-03-31
PR1573;0210-E0D8;4;4;3;1;1;4;5;5;2017-04-02
PR1574;07B2-D67A;3;5;3;1;3;3;4;4;2017-04-02
PR1575;819A-2C9C;4;5;2;2;1;5;4;3;2017-04-02
PR1576;2D85-ABDD;5;4;4;3;1;5;3;2;2017-04-02
PR1577;B6EC-313E;3;5;4;1;1;4;3;2;2017-04-03
PR1578;0D8F-C0F3;3;5;3;1;3;3;5;4;2017-04-05
PR1579;1799-5B3F;5;3;4;1;1;3;3;3;2017-04-05
PR158;F93E-BDEF;5;5;5;2;2;2;3;2;2014-01-04
PR1580;3B11-DF28;5;5;4;1;2;5;5;4;2017-04-05
PR1581;C95C-CE06;3;4;2;2;1;5;3;3;2017-04-05
PR1582;076F-8AA3;4;3;5;2;1;3;3;3;2017-04-06
PR1583;95D7-1CE9;4;4;3;2;2;5;4;4;2017-04-08
PR1584;B013-7D0C;4;3;2;2;1;3;4;3;2017-04-09
PR1585;531D-788E;3;2;5;2;2;4;4;4;2017-04-09
PR1586;AEDB-BB62;5;2;2;2;1;2;5;5;2017-04-10
PR1587;F430-0404;5;4;5;2;1;5;4;4;2017-04-10
PR1588;7BD4-7BFB;3;3;4;2;0;5;4;4;2017-04-10
PR1589;152E-8DB1;5;2;4;2;0;4;4;4;2017-04-11
PR159;9E7A-1F70;5;5;2;1;0;5;5;5;2014-01-08
PR1590;1A7C-19DB;4;4;2;2;1;2;5;4;2017-04-11
PR1591;489B-14EC;4;2;3;3;1;5;3;3;2017-04-11
PR1592;D7F8-1775;5;3;5;1;0;4;5;5;2017-04-11
PR1593;52CC-3E9E;3;2;5;3;1;3;3;2;2017-04-12
PR1594;A531-8159;4;2;4;2;2;4;4;3;2017-04-12
PR1595;C5C2-985F;4;4;5;2;3;3;3;3;2017-04-13
PR1596;CDFB-6A08;3;4;3;1;0;4;3;2;2017-04-13
PR1597;5C03-1009;3;5;5;3;1;5;3;3;2017-04-13
PR1598;E899-A860;3;4;4;2;0;2;4;3;2017-04-13
PR1599;EE91-1A9C;3;2;4;1;1;5;4;4;2017-04-14
PR16;02DA-7A72;5;5;5;1;0;2;4;4;2013-01-16
PR160;05ED-92F1;5;4;5;1;0;5;4;3;2014-01-10
PR1600;7CFC-C4DA;4;5;3;2;1;5;3;2;2017-04-14
PR1601;CF2F-8CA3;5;2;5;1;2;5;4;3;2017-04-14
PR1602;7A98-768E;4;4;3;3;1;3;5;5;2017-04-16
PR1603;C3C0-349E;4;3;5;1;0;2;5;5;2017-04-16
PR1604;96F4-896C;5;4;2;2;0;4;5;5;2017-04-16
PR1605;B52E-BF41;4;2;4;3;1;5;4;3;2017-04-16
PR1606;5D69-D350;5;5;5;3;1;3;4;3;2017-04-17
PR1607;4BE1-4A7B;5;4;5;2;1;4;3;3;2017-04-17
PR1608;10E9-4C86;5;3;3;3;1;4;4;3;2017-04-17
PR1609;6661-FA04;5;4;5;1;0;4;5;4;2017-04-17
PR161;F72D-261D;3;5;4;1;2;3;4;3;2014-01-10
PR1610;AB81-A3A0;4;4;2;3;0;4;4;3;2017-04-18
PR1611;9D01-8A02;3;4;4;1;0;5;5;5;2017-04-18
PR1612;FD3F-5255;3;4;5;3;1;2;4;3;2017-04-19
PR1613;C661-6A1C;4;3;3;1;2;4;5;5;2017-04-20
PR1614;C025-B8B6;3;4;4;1;1;3;5;4;2017-04-20
PR1615;9528-AA17;3;2;3;3;3;2;4;3;2017-04-21
PR1616;F9C6-39E2;4;5;2;1;3;5;5;5;2017-04-21
PR1617;4188-C61D;4;5;3;2;0;5;4;3;2017-04-22
PR1618;DFE3-6FA7;3;4;5;3;1;4;5;4;2017-04-22
PR1619;7335-4656;4;2;3;2;1;4;4;3;2017-04-22
PR162;774E-685D;3;5;5;3;1;3;5;5;2014-01-11
PR1620;49B2-0364;5;5;5;1;2;2;4;3;2017-04-23
PR1621;51A4-EA6E;4;4;5;2;1;4;3;3;2017-04-24
PR1622;A4A4-F49C;5;3;4;1;2;4;4;3;2017-04-24
PR1623;BAF9-933D;5;4;3;3;2;3;3;3;2017-04-24
PR1624;1147-7E2F;4;2;2;2;0;4;5;5;2017-04-25
PR1625;A31A-A90C;3;3;4;2;1;2;5;4;2017-04-25
PR1626;4E65-CCD0;5;2;5;3;2;5;3;2;2017-04-26
PR1627;1AC8-361F;4;5;4;3;0;5;5;5;2017-04-28
PR1628;D93A-CC98;4;3;4;2;0;2;4;3;2017-04-28
PR1629;C79A-E5E1;5;2;5;3;2;2;5;4;2017-04-29
PR163;9937-CDF7;5;3;3;3;0;5;3;3;2014-01-11
PR1630;A1B4-5481;5;3;5;3;0;4;3;3;2017-04-30
PR1631;D49C-096C;3;2;2;3;0;5;5;4;2017-04-30
PR1632;2F04-931F;4;2;3;2;2;4;5;5;2017-04-30
PR1633;380E-44B4;4;4;2;3;0;2;3;2;2017-04-30
PR1634;327B-F6D3;5;3;5;3;3;3;5;5;2017-05-01
PR1635;B148-55FB;3;5;3;3;2;5;4;3;2017-05-01
PR1636;EB4F-4D97;4;3;3;1;3;5;4;4;2017-05-01
PR1637;1472-9F69;4;2;3;2;0;5;4;3;2017-05-02
PR1638;59DB-8465;4;4;3;2;3;2;5;5;2017-05-02
PR1639;D31B-BEF8;5;2;2;3;0;5;4;4;2017-05-03
PR164;CD59-7F94;5;5;3;1;2;2;3;2;2014-01-11
PR1640;565B-C207;3;2;4;1;3;4;5;4;2017-05-03
PR1641;13E5-2F17;3;5;2;2;0;2;5;4;2017-05-04
PR1642;ADF8-AD57;3;2;5;1;2;2;4;4;2017-05-04
PR1643;ED5D-E9D8;3;4;4;2;0;4;3;2;2017-05-04
PR1644;FE2B-3DC7;3;3;2;3;1;5;5;4;2017-05-05
PR1645;F3D0-41D1;3;4;2;1;0;4;3;2;2017-05-05
PR1646;11AE-3E4D;3;5;4;3;1;3;3;3;2017-05-05
PR1647;2CA8-4E1B;3;2;4;3;1;5;4;4;2017-05-06
PR1648;08E4-D3D5;3;2;4;2;0;4;5;5;2017-05-06
PR1649;D2BE-E6F6;4;5;2;2;1;2;5;4;2017-05-06
PR165;7839-CA12;4;2;4;2;1;2;3;2;2014-01-12
PR1650;9BD6-2C43;4;5;4;1;1;2;5;5;2017-05-06
PR1651;E8B6-8BAE;4;3;5;2;2;4;3;3;2017-05-07
PR1652;291F-B604;4;4;5;2;1;5;4;3;2017-05-08
PR1653;692B-7152;4;4;4;2;0;5;5;4;2017-05-08
PR1654;5A65-768A;5;4;3;1;3;5;4;4;2017-05-08
PR1655;4657-FE18;5;2;2;3;1;3;3;2;2017-05-09
PR1656;E28D-424B;5;5;4;3;2;2;5;5;2017-05-10
PR1657;7B47-C915;3;3;5;2;2;2;3;3;2017-05-10
PR1658;A848-F98B;4;3;4;1;0;5;4;4;2017-05-11
PR1659;1C87-44CB;3;4;2;2;2;4;4;3;2017-05-12
PR166;EB66-D679;3;2;5;3;0;2;5;4;2014-01-12
PR1660;41FE-D257;4;3;5;2;1;4;4;4;2017-05-12
PR1661;A690-3D5D;5;4;3;1;3;5;3;2;2017-05-12
PR1662;42CC-040A;4;3;5;1;2;4;4;3;2017-05-13
PR1663;C9FF-3A25;3;5;5;2;1;3;3;3;2017-05-13
PR1664;BE93-0736;4;5;3;3;1;3;3;2;2017-05-13
PR1665;1F0F-458C;3;3;2;3;1;4;4;3;2017-05-14
PR1666;DE6C-86FC;4;2;4;1;0;4;3;2;2017-05-15
PR1667;FFCF-0BD5;3;4;4;1;1;4;5;5;2017-05-15
PR1668;0A05-3943;4;5;2;2;1;2;4;4;2017-05-16
PR1669;9F65-F612;5;5;3;3;1;5;3;3;2017-05-16
PR167;12F7-BCBB;4;4;4;1;0;5;3;3;2014-01-14
PR1670;64D6-0D5F;4;4;5;2;1;4;5;4;2017-05-16
PR1671;9D3C-DA45;4;2;3;3;0;5;3;3;2017-05-17
PR1672;2523-EFD4;3;2;2;1;2;4;5;4;2017-05-18
PR1673;4D59-B831;4;4;2;3;2;3;4;4;2017-05-19
PR1674;5060-A677;3;2;2;2;1;2;3;2;2017-05-19
PR1675;A2D0-E2D2;4;4;2;1;1;3;5;4;2017-05-19
PR1676;BE54-8537;3;2;4;1;0;4;4;3;2017-05-19
PR1677;9169-FC4B;4;2;5;2;0;5;3;2;2017-05-20
PR1678;00B0-F199;4;3;4;2;0;2;4;4;2017-05-21
PR1679;5988-3855;4;2;3;2;1;3;4;3;2017-05-21
PR168;D045-B6CA;3;5;4;1;2;5;4;4;2014-01-14
PR1680;1705-0DE5;5;3;4;3;2;2;4;4;2017-05-22
PR1681;8766-F1E7;3;5;4;3;0;2;4;4;2017-05-23
PR1682;45F9-3A37;3;2;4;2;2;3;4;4;2017-05-23
PR1683;BD1B-53A3;4;3;2;1;0;4;4;3;2017-05-23
PR1684;81BE-17CD;4;2;3;1;0;3;5;4;2017-05-23
